train label,class id,species
677,11689,Nerine sarniensis (L.) Herb.
678,116896,Dichapetalum barbosae Torre
679,116963,Dichapetalum madagascariense Poir.
680,117111,Alluaudia humbertii Choux
681,117112,Alluaudia montagnacii Rauh
682,117113,Alluaudia procera (Drake) Drake
683,117130,Didierea madagascariensis Baill.
684,117133,Portulacaria afra Jacq.
685,117148,Curatella americana L.
686,117172,Davilla nitida (Vahl) Kubitzki
687,117236,Dillenia suffruticosa (Griff.) Martelli
688,117251,Doliocarpus dentatus (Aubl.) Standl.
689,117274,Doliocarpus multiflorus Standl.
690,117362,Tetracera volubilis L.
691,117385,Dioscorea alata L.
692,117452,Dioscorea bulbifera L.
693,117536,Dioscorea dodecaneura Vell.
694,117540,Dioscorea dumetorum (Kunth) Pax
695,117754,Dioscorea oppositifolia L.
696,117804,Dioscorea polystachya Turcz.
697,117807,Dioscorea praehensilis Benth.
698,117860,Dioscorea sansibarensis Pax
699,117866,Dioscorea schimperiana Hochst. ex Kunth
700,117893,Dioscorea spiculiflora Hemsl.
701,117915,Dioscorea sylvatica Eckl.
702,11799,Pancratium maritimum L.
703,118022,Tacca integrifolia Ker Gawl.
704,118024,Tacca leontopetaloides (L.) Kuntze
705,11807,Pancratium trianthum Herb.
706,118204,Monotes engleri Gilg
707,118209,Monotes katangensis (De Wild.) De Wild.
708,118210,Monotes kerstingii Gilg
709,118259,Aldrovanda vesiculosa L.
710,118280,Drosera aliciae Raym.-Hamet
711,118284,Drosera anglica Huds.
712,118285,Drosera arcturi Hook.
713,118290,Drosera barbigera Planch.
714,118294,Drosera binata Labill.
715,118296,Drosera brevifolia Pursh
716,118300,Drosera bulbosa Hook.
717,118302,Drosera burmanni Vahl
718,118306,Drosera capensis L.
719,118307,Drosera capillaris Poir.
720,118330,Drosera erythrorhiza Lindl.
721,118333,Drosera filiformis Raf.
722,118336,Drosera gigantea Lindl.
723,118338,Drosera glanduligera Lehm.
724,118343,Drosera hamiltonii C.R.P.Andrews
725,118354,Drosera indica L.
726,118356,Drosera intermedia Hayne
727,118366,Drosera linearis Goldie
728,118370,Drosera macrantha Endl.
729,118372,Drosera madagascariensis DC.
730,118375,Drosera menziesii R.Br. ex DC.
731,118382,Drosera natalensis Diels
732,118385,Drosera nidiformis Debbert
733,118386,Drosera nitidula Planch.
734,118388,Drosera occidentalis Morrison
735,118392,Drosera paleacea DC.
736,118395,Drosera parvula Planch.
737,118403,Drosera platypoda Turcz.
738,118404,Drosera platystigma Lehm.
739,118406,Drosera prolifera C.T.White
740,118409,Drosera pulchella Lehm.
741,118412,Drosera pygmaea DC.
742,118415,Drosera ramellosa Lehm.
743,118418,Drosera regia Stephens
744,118420,Drosera rotundifolia L.
745,118425,Drosera schizandra Diels
746,118428,Drosera scorpioides Planch.
747,118430,Drosera slackii Cheek
748,118432,Drosera spatulata Labill.
749,118434,Drosera stenopetala Hook.f.
750,118448,Drosera whittakeri Planch.
751,118452,Drosophyllum lusitanicum (L.) Link
752,1188,Dicliptera heterostegia C.Presl
753,118828,Cyrtomium falcatum (L. f.) C. Presl
754,118921,Dryopteris arguta (Kaulf.) Maxon
755,118925,Dryopteris athamantica (Kunze) Kuntze
756,11893,Scadoxus multiflorus (Martyn) Raf.
757,118938,Dryopteris campyloptera (Kunze) Clarkson
758,118960,Dryopteris cristata (L.) A. Gray
759,118968,Dryopteris dilatata (Hoffm.) A. Gray
760,118979,Dryopteris filix-mas (L.) Schott
761,118990,Dryopteris glabra Kuntze
762,118996,Dryopteris goldiana (Hook. ex Goldie) A. Gray
763,119023,Dryopteris intermedia (Muhl. ex Willd.) A. Gray
764,11908,Sprekelia formosissima (L.) Herb.
765,119087,Dryopteris pentheri (Krasser) C. Chr.
766,119121,Dryopteris sandwicensis C. Chr.
767,119161,Dryopteris submontana Fraser-Jenk.
768,119191,Dryopteris wallichiana (Spreng.) Hyl.
769,11933,Sternbergia lutea (L.) Ker Gawl. ex Spreng.
770,119349,Elaphoglossum crinitum (L.) Christ
771,119655,Elaphoglossum potosianum Christ
772,119719,Elaphoglossum spathulinum (Raddi) Christ
773,119792,Elaphoglossum wawrae C. Chr.
774,119839,Lastreopsis hispida (Sw.) Tindale
775,119843,Lastreopsis microsora (Endl.) Tindale
776,120007,Phanerophlebia umbonata Underw.
777,120102,Polystichum californicum Diels
778,120133,Polystichum dudleyi Maxon
779,120159,Polystichum haleakalense Brack.
780,120169,Polystichum imbricans (D.C. Eaton) D.H. Wagner
781,120258,Polystichum polyblepharum (Roem. ex Kunze) C. Presl
782,120288,Polystichum scopulinum (D.C. Eaton) Maxon
783,120290,Polystichum setiferum (Forssk.) Moore ex Woyn.
784,120328,Polystichum tripteron (Kunze) C. Presl
785,12033,Tulbaghia violacea Harv.
786,120342,Rumohra adiantiformis (G. Forst.) Ching
787,120615,Diospyros foliolosa Wall. ex A.DC.
788,12066,Zephyranthes atamasco (L.) Herb.
789,120719,Diospyros kirkii Hiern
790,12072,Zephyranthes candida (Lindl.) Herb.
791,12075,Zephyranthes carinata Herb.
792,120760,Diospyros lycioides Desf.
793,12080,Zephyranthes citrina Baker
794,120822,Diospyros natalensis (Harv.) Brenan
795,120952,Diospyros rotundifolia Hiern
796,120979,Diospyros senensis Klotzsch
797,121004,Diospyros squarrosa Klotzsch
798,121040,Diospyros texana Scheele
799,121086,Diospyros verrucosa Hiern
800,121094,Diospyros virginiana L.
801,121158,Elaeagnus angustifolia L.
802,121167,Elaeagnus commutata Bernh. ex Rydb.
803,12119,Zephyranthes nelsonii Greenm.
804,121210,Elaeagnus multiflora Thunb.
805,121222,Elaeagnus pungens Thunb.
806,121263,Shepherdia canadensis (L.) Nutt.
807,121264,Shepherdia rotundifolia Parry
808,121299,Crinodendron hookerianum Gay
809,12141,Zephyranthes texana Hook.
810,12149,Amborella trichopoda Baill.
811,121518,Elaeocarpus hookerianus Raoul
812,12156,Anacampseros albissima Marloth
813,121692,Elaeocarpus reticulatus Sm.
814,121723,Elaeocarpus serratus L.
815,121827,Sloanea faginea Standl.
816,121878,Sloanea pseudodentata Ducke
817,121961,Elatine gratioloides A.Cunn.
818,121977,Elatine rubella Rydb.
819,122005,Ephedra distachya L.
820,122006,Ephedra equisetina Bunge
821,122011,Ephedra fragilis Desf.
822,122014,Ephedra gerardiana Wall. ex Stapf
823,122052,Ephedra viridis Coville
824,122069,Equisetum fluviatile L.
825,122072,Equisetum laevigatum A. Braun
826,122074,Equisetum palustre L.
827,122075,Equisetum pratense Ehrh.
828,122076,Equisetum ramosissimum Desf.
829,122078,Equisetum scirpoides Michx.
830,122079,Equisetum sylvaticum L.
831,122080,Equisetum telmateia Ehrh.
832,122238,Agapetes serpens (Wight) Sleumer
833,12233,Amphipterygium adstringens (Schltdl.) Standl.
834,122373,Arbutus andrachne L.
835,122381,Arbutus xalapensis Kunth
836,122401,Arctostaphylos auriculata Eastw.
837,122403,Arctostaphylos bakeri Eastw.
838,122405,Arctostaphylos canescens Eastw.
839,122409,Arctostaphylos confertiflora Eastw.
840,122414,Arctostaphylos glandulosa Eastw.
841,122415,Arctostaphylos glauca Lindl.
842,122420,Arctostaphylos imbricata Eastw.
843,122426,Arctostaphylos manzanita Parry
844,122428,Arctostaphylos mewukka Merriam
845,122429,Arctostaphylos montereyensis Hoover
846,122432,Arctostaphylos myrtifolia Parry
847,122438,Arctostaphylos obispoensis Eastw.
848,122444,Arctostaphylos pallida Eastw.
849,122452,Arctostaphylos pungens Kunth
850,122455,Arctostaphylos regismontana Eastw.
851,122458,Arctostaphylos stanfordiana Parry
852,122459,Arctostaphylos tomentosa (Pursh) Lindl.
853,122461,Arctostaphylos virgata Eastw.
854,122463,Arctostaphylos viscida Parry
855,122465,Arctous alpina (L.) Nied.
856,122501,Bejaria racemosa Vent.
857,12254,Anacardium occidentale L.
858,122661,Ceratiola ericoides Michx.
859,122700,Chamaedaphne calyculata (L.) Moench
860,122708,Chimaphila maculata (L.) Pursh
861,122728,Comarostaphylis diversifolia (Parry) Greene
862,12273,Astronium graveolens Jacq.
863,123071,Dracophyllum filifolium Hook.f.
864,123075,Dracophyllum kirkii Berggr.
865,123083,Dracophyllum menziesii Hook.f.
866,123086,Dracophyllum muscoides Hook.f.
867,123096,Dracophyllum pronum W.R.B.Oliv.
868,123101,Dracophyllum recurvum Hook.f.
869,123193,Epigaea repens L.
870,123255,Erica arborea L.
871,123343,Erica canaliculata Andrews
872,123370,Erica ciliaris L.
873,123372,Erica cinerea L.
874,123553,Erica herbacea L.
875,123607,Erica johnstoniana Britten
876,123673,Erica lusitanica Rudolph
877,12372,Cotinus coggygria Scop.
878,123731,Erica multiflora L.
879,12375,Cotinus obovatus Raf.
880,123921,Erica scoparia L.
881,123949,Erica spiculifolia Salisb.
882,123982,Erica terminalis Salisb.
883,123985,Erica tetralix L.
884,124032,Erica vagans L.
885,124109,Gaultheria crassa Allan
886,124133,Gaultheria humifusa (Graham) Rydb.
887,124172,Gaultheria procumbens L.
888,124185,Gaultheria rupestris (L.f.) R.Br.
889,124194,Gaultheria shallon Pursh
890,124296,Harrimanella hypnoides (L.) Coville
891,124320,Kalmia latifolia L.
892,124321,Kalmia microphylla (Hook.) A. Heller
893,124322,Kalmia polifolia Wangenh.
894,124348,Ledum palustre L.
895,124367,Leucothoe fontanesiana (Steud.) Sleumer
896,124394,Lyonia lucida (Lam.) K. Koch
897,124459,Menziesia ferruginea Sm.
898,124461,Menziesia pilosa (Michx.) Juss.
899,124505,Ornithostaphylos oppositifolia (Parry) Small
900,124548,Oxydendrum arboreum (L.) DC.
901,124589,Phyllodoce caerulea (L.) Bab.
902,124591,Phyllodoce empetriformis (Sm.) D. Don
903,124598,Pieris japonica (Thunb.) D. Don ex G. Don
904,124601,Pityopus californicus (Eastw.) Copel.
905,124605,Pleuricospora longipetala Howell
906,124678,Pterospora andromedea Nutt.
907,124689,Pyrola chlorantha Sw.
908,124694,Pyrola elliptica Nutt.
909,124696,Pyrola grandiflora Radius
910,124701,Pyrola media Sw.
911,124707,Pyrola picta Sm.
912,124710,Pyrola rotundifolia L.
913,124732,Rhododendron alabamense Rehder
914,124734,Rhododendron albiflorum Hook.
915,124747,Rhododendron arborescens (Pursh) Torr.
916,124748,Rhododendron arboreum Sm.
917,124754,Rhododendron atlanticum (Ashe) Rehder
918,124791,Rhododendron calendulaceum (Michx.) Torr.
919,124797,Rhododendron campanulatum D. Don
920,124801,Rhododendron canadense (L.) Torr.
921,124806,Rhododendron catawbiense Michx.
922,12482,Lannea discolor (Sond.) Engl.
923,12483,Lannea edulis (Sond.) Engl.
924,124862,Rhododendron decorum Franch.
925,124903,Rhododendron ferrugineum L.
926,124915,Rhododendron forrestii Balf. f. ex Diels
927,124955,Rhododendron hirsutum L.
928,125006,Rhododendron lapponicum (L.) Wahlenb.
929,125014,Rhododendron lepidotum Wall. ex G. Don
930,125045,Rhododendron macrophyllum D. Don ex G. Don
931,125059,Rhododendron maximum L.
932,125088,Rhododendron mucronulatum Turcz.
933,12513,Malosma laurina (Nutt.) Nutt. ex Abrams
934,125132,Rhododendron periclymenoides (Michx.) Shinners
935,125150,Rhododendron ponticum L.
936,125159,Rhododendron prinophyllum (Small) Millais
937,125166,Rhododendron pseudochrysanthum Hayata
938,12518,Mangifera indica L.
939,125215,Rhododendron schlippenbachii Maxim.
940,125260,Rhododendron sutchuenense Franch.
941,125310,Rhododendron vaseyi A. Gray
942,125338,Rhododendron xanthocodon Hutch.
943,125364,Sarcodes sanguinea Torr.
944,12540,Metopium brownei (Jacq.) Urb.
945,125564,Vaccinium arboreum Marshall
946,125585,Vaccinium caespitosum Michx.
947,125586,Vaccinium calycinum Sm.
948,125611,Vaccinium cylindraceum Sm.
949,125616,Vaccinium dentatum Sm.
950,125624,Vaccinium elliottii Chapm.
951,125680,Vaccinium macrocarpon Aiton
952,125695,Vaccinium myrsinites Lam.
953,125696,Vaccinium myrtilloides Michx.
954,125707,Vaccinium ovatum Pursh
955,125714,Vaccinium parvifolium Sm.
956,125740,Vaccinium scoparium Leiberg ex Coville
957,125769,Vaccinium uliginosum L.
958,125783,Xolisma fruticosa (Michx.) Nash
959,125785,Xylococcus bicolor Nutt.
960,12583,Ozoroa insignis Delile
961,125964,Eriocaulon decangulare L.
962,12604,Pachycormus discolor (Benth.) Coville
963,12613,Pistacia atlantica Desf.
964,12614,Pistacia chinensis Bunge
965,12616,Pistacia khinjuk Stocks
966,12617,Pistacia lentiscus L.
967,12620,Pistacia terebinthus L.
968,12622,Pistacia vera L.
969,12634,Pseudosmodingium andrieuxii (Baill.) Engl.
970,126417,Mesanthemum africanum Moldenke
971,12679,Rhus dentata Thunb.
972,127064,Erythroxylum coca Lam.
973,12708,Rhus kirkii Oliv.
974,127094,Erythroxylum emarginatum Thonn.
975,12722,Rhus microphylla Engelm.
976,127270,Erythroxylum zambesiacum N.Robson
977,12734,Rhus ovata S. Watson
978,127344,Eucommia ulmoides Oliv.
979,127361,Acalypha allenii Hutch.
980,127385,Acalypha australis L.
981,127401,Acalypha brachiata Krauss
982,127414,Acalypha californica Benth.
983,127416,Acalypha caperonioides Baill.
984,127427,Acalypha chirindica S.Moore
985,127474,Acalypha diversifolia Jacq.
986,1275,Dicliptera resupinata (Vahl) Juss.
987,127522,Acalypha gracilens A.Gray
988,127554,Acalypha indica L.
989,12757,Rhus sandwicensis A. Gray
990,127599,Acalypha macrostachya Jacq.
991,12761,Rhus standleyi F.A. Barkley
992,127625,Acalypha monostachya Cav.
993,127626,Acalypha mortoniana Lundell
994,127650,Acalypha ornata Hochst. ex A.Rich.
995,127668,Acalypha phleoides Cav.
996,127686,Acalypha pubiflora (Klotzsch) Baill.
997,12769,Rhus tomentosa L.
998,12772,Rhus trilobata Nutt.
999,12774,Rhus typhina L.
1000,12777,Rhus virens Lindh. ex A. Gray
1001,127789,Acalypha virginica L.
1002,127819,Acidoton nicaraguensis (Hemsl.) G.L.Webster
1003,127825,Actinostemon caribaeus Griseb.
1004,127852,Adelia triloba (Müll.Arg.) Hemsl.
1005,127935,Aleurites moluccanus (L.) Willd.
1006,127987,Anthostema madagascariense Baill.
1007,127998,Argomuellera macrophylla Pax
1008,128034,Astraea lobata (L.) Klotzsch
1009,12807,Schinus molle L.
1010,128118,Bernardia myricifolia (Scheele) S.Watson
1011,128200,Bia alienata Didr.
1012,128206,Blachia andamanica (Kurz) Hook.f.
1013,128462,Claoxylon sandwicense Müll.Arg.
1014,128496,Cleidion javanicum Blume
1015,128545,Cnidoscolus angustidens Torr.
1016,128593,Cnidoscolus multilobus (Pax) I.M.Johnst.
1017,128626,Cnidoscolus urens (L.) Arthur
1018,128650,Codiaeum variegatum (L.) Rumph. ex A.Juss.
1019,128748,Croton argyranthemus Michx.
1020,128808,Croton billbergianus Müll.Arg.
1021,128858,Croton capitatus Michx.
1022,128907,Croton ciliatoglandulifer Ortega
1023,129051,Croton flavens L.
1024,12906,Spondias dulcis Parkinson
1025,129067,Croton fruticulosus Torr.
1026,129085,Croton glandulosus L.
1027,12910,Spondias mombin L.
1028,129103,Croton gratissimus Burch.
1029,129114,Croton guatemalensis Lotsy
1030,129178,Croton incanus Kunth
1031,129215,Croton jutiapensis Croizat
1032,12923,Tapirira mexicana Marchand
1033,129293,Croton longipedicellatus J.Léonard
1034,129356,Croton megalocarpus Hutch.
1035,129368,Croton menyharthii Pax
1036,12937,Thyrsodium spruceanum Benth.
1037,129392,Croton monanthogynus Michx.
1038,129399,Croton morifolius Willd.
1039,129425,Croton nigritanus Scott-Elliot
1040,129431,Croton niveus Jacq.
1041,129452,Croton olivaceus Müll.Arg.
1042,12954,Toxicodendron radicans (L.) Kuntze
1043,129554,Croton pseudopulchellus Pax
1044,129560,Croton punctatus Jacq.
1045,12958,Toxicodendron rydbergii (Small ex Rydb.) Greene
1046,129645,Croton schiedeanus Schltdl.
1047,129748,Croton sylvaticus Hochst.
1048,129768,Croton tetradenius Baill.
1049,129805,Croton tuerckheimii Donn.Sm.
1050,129875,Croton yucatanensis Lundell
1051,129897,Crotonogyne strigosa Prain
1052,130008,Dalechampia spathulata (Scheidw.) Baill.
1053,130056,Dimorphocalyx glabellus Thwaites
1054,130085,Ditaxis clariana (Jeps.) G.L.Webster
1055,130189,Erythrococca menyharthii (Pax) Prain
1056,130477,Euphorbia bracteata Jacq.
1057,13079,Anemia mexicana Klotzsch
1058,13105,Anemia simii Tardieu
1059,131221,Euphorbia kirkii (N.E.Br.) Bruyns
1060,131592,Euphorbia paniculata Desf.
1061,13180,Poga oleosa Pierre
1062,132098,Euphorbia tettensis Klotzsch
1063,132169,Euphorbia umbellata (Pax) Bruyns
1064,132268,Excoecaria bussei (Pax) Pax
1065,132277,Excoecaria grahamii Stapf
1066,132310,Garcia nutans Vahl ex Rohr
1067,132401,Hippomane mancinella L.
1068,132419,Homalanthus populifolius Graham
1069,132431,Hura crepitans L.
1070,132433,Hura polyandra Baill.
1071,132465,Jatropha cinerea (Ortega) Müll.Arg.
1072,132476,Jatropha curcas L.
1073,132501,Jatropha gossypiifolia L.
1074,132517,Jatropha integerrima Jacq.
1075,132549,Jatropha multifida L.
1076,132575,Jatropha podagrica Hook.
1077,132588,Jatropha scaposa Radcl.-Sm.
1078,132589,Jatropha schlechteri Pax
1079,132602,Jatropha subaequiloba Radcl.-Sm.
1080,132712,Mabea fistulifera Mart.
1081,132727,Mabea piriri Aubl.
1082,132786,Macaranga capensis (Baill.) Sim
1083,13300,Annona crassiflora Mart.
1084,133150,Mallotus resinosus (Blanco) Merr.
1085,133174,Manihot aesculifolia (Kunth) Pohl
1086,133283,Maprounea africana Müll.Arg.
1087,13330,Annona glabra L.
1088,133310,Mercurialis annua L.
1089,133391,Neoboutonia macrocalyx Pax
1090,133414,Omphalea diandra L.
1091,133512,Plukenetia stipellata L.J.Gillespie
1092,133595,Ricinus communis L.
1093,133617,Sapium glandulosum (L.) Morong
1094,133634,Schinziophyton rautanenii (Schinz) Radcl.-Sm.
1095,133728,Shirakiopsis elliptica (Hochst.) Esser
1096,133753,Spirostachys africana Sond.
1097,133765,Stillingia linearifolia S.Watson
1098,133769,Stillingia paucidentata S.Watson
1099,133777,Stillingia spinulosa Torr.
1100,133778,Stillingia sylvatica L.
1101,133811,Suregada lanceolata (Willd.) Kuntze
1102,133835,Tannodia swynnertonii (S.Moore) Prain
1103,133859,Tetrorchidium rotundatum Standl.
1104,133938,Tragia kirkiana Müll.Arg.
1105,133947,Tragia mazoensis Radcl.-Sm.
1106,133963,Tragia okanyua Pax
1107,133984,Tragia ramosa Torr.
1108,133994,Tragia senegalensis Müll.Arg.
1109,134012,Tragia urticifolia Michx.
1110,134014,Tragia volubilis L.
1111,134118,Vernicia fordii (Hemsl.) Airy Shaw
1112,134119,Vernicia montana Lour.
1113,134143,Castanea dentata (Marshall) Borkh.
1114,134145,Castanea mollissima Blume
1115,134147,Castanea pumila (L.) Mill.
1116,134148,Castanea sativa Mill.
1117,13423,Annona squamosa L.
1118,134293,Chrysolepis sempervirens (Kellogg) Hjelmq.
1119,134300,Fagus crenata Blume
1120,134302,Fagus grandifolia Ehrh.
1121,13451,Artabotrys brachypetalus Benth.
1122,134821,Quercus acutissima Carruth.
1123,134831,Quercus alnifolia Poech
1124,134845,Quercus austrina Small
1125,134851,Quercus berberidifolia Liebm.
1126,134864,Quercus canariensis Willd.
1127,134865,Quercus canbyi Trel.
1128,134871,Quercus cerris L.
1129,134876,Quercus chasei McMinn
1130,134883,Quercus chrysolepis Liebm.
1131,134888,Quercus coccifera L.
1132,134901,Quercus costaricensis Liebm.
1133,134906,Quercus crispipilis Trel.
1134,134910,Quercus dalechampii Ten.
1135,134916,Quercus dentata Thunb.
1136,134927,Quercus dumosa Nutt.
1137,134928,Quercus durata Jeps.
1138,134929,Quercus durifolia Seemen ex Loes.
1139,134937,Quercus emoryi Torr.
1140,134938,Quercus engelmannii Greene
1141,134942,Quercus faginea Lam.
1142,134949,Quercus frainetto Ten.
1143,134956,Quercus fusiformis Small
1144,134961,Quercus garryana Douglas ex Hook.
1145,134980,Quercus grisea Liebm.
1146,134987,Quercus havardii Rydb.
1147,134998,Quercus hypoxantha Trel.
1148,13500,Artabotrys monteiroae Oliv.
1149,135006,Quercus infectoria G.Olivier
1150,135017,Quercus kelloggii Newb.
1151,135039,Quercus libani G.Olivier
1152,135057,Quercus macrocarpa Michx.
1153,135062,Quercus marilandica (L.) Münchh.
1154,135075,Quercus mongolica Fisch. ex Ledeb.
1155,135092,Quercus oblongifolia Torr.
1156,135095,Quercus ocoteifolia Liebm.
1157,135096,Quercus oglethorpensis W.H.Duncan
1158,135108,Quercus palmeri Engelm.
1159,135112,Quercus parvula Greene
1160,135142,Quercus pyrenaica Willd.
1161,135149,Quercus resinosa Liebm.
1162,135158,Quercus rysophylla Weath.
1163,135159,Quercus sadleriana R.Br.ter
